Wed Aug 14 12:32:06 +0000 2013,112.7508025,-7.3546199
Wed Aug 14 12:32:07 +0000 2013,104.2179524,1.5612656
Wed Aug 14 12:32:09 +0000 2013,112.16933241,-8.09438778
Wed Aug 14 12:32:09 +0000 2013,106.81440353,-6.21974275
Wed Aug 14 12:32:11 +0000 2013,-87.86522907,41.92915145
Wed Aug 14 12:32:11 +0000 2013,-119.288757,36.5397704
Wed Aug 14 12:32:12 +0000 2013,49.08371109,55.81755901
Wed Aug 14 12:32:13 +0000 2013,-81.1545648,35.23801969
Wed Aug 14 12:32:13 +0000 2013,101.7634997,3.0382658
Wed Aug 14 12:32:13 +0000 2013,109.26052,-7.46888
Wed Aug 14 12:32:14 +0000 2013,-77.45302582,38.94465712
Wed Aug 14 12:32:15 +0000 2013,-76.654508,39.3171432
Wed Aug 14 12:32:16 +0000 2013,110.2857203,-7.8087476
Wed Aug 14 12:32:18 +0000 2013,30.70680857,36.88602249
Wed Aug 14 12:32:18 +0000 2013,101.98939275,2.6970324
Wed Aug 14 12:32:19 +0000 2013,-73.10432667,7.10137611
Wed Aug 14 12:32:19 +0000 2013,121.0474435,13.7769077
Wed Aug 14 12:32:19 +0000 2013,52.81029423,23.83885423
Wed Aug 14 12:32:19 +0000 2013,26.65933938,39.33158254
Wed Aug 14 12:32:21 +0000 2013,107.58423769,-6.94141
Wed Aug 14 12:32:22 +0000 2013,-98.45490008,34.6015196
Wed Aug 14 12:32:22 +0000 2013,72.82849,19.07501
Wed Aug 14 12:32:24 +0000 2013,116.0522078,5.9511242
Wed Aug 14 12:32:24 +0000 2013,110.62664,-7.97364
Wed Aug 14 12:32:25 +0000 2013,12.36259842,44.25537109
Wed Aug 14 12:32:26 +0000 2013,101.8211652,2.9702927
Wed Aug 14 12:32:29 +0000 2013,-3.18724209,55.94376447
Wed Aug 14 12:32:29 +0000 2013,101.53066,3.04985
Wed Aug 14 12:32:29 +0000 2013,110.2261599,-7.9454403
Wed Aug 14 12:32:33 +0000 2013,119.85475,-0.9103
Wed Aug 14 12:32:33 +0000 2013,112.7639041,-7.2726232
Wed Aug 14 12:32:33 +0000 2013,-78.81962625,26.54842875
Wed Aug 14 12:32:37 +0000 2013,-78.328611,35.625556
Wed Aug 14 12:32:37 +0000 2013,115.28533,-8.63733
Wed Aug 14 12:32:37 +0000 2013,-93.6365208,41.5961455
Wed Aug 14 12:32:40 +0000 2013,-85.97564529,39.98528001
Wed Aug 14 12:32:41 +0000 2013,108.17059,-6.39624
Wed Aug 14 12:32:41 +0000 2013,107.02734,-6.21439
Wed Aug 14 12:32:43 +0000 2013,-70.79490304,-33.50237718
Wed Aug 14 12:32:47 +0000 2013,142.21683858,42.42968403
Wed Aug 14 12:32:48 +0000 2013,-4.58701788,55.44688066
Wed Aug 14 12:32:50 +0000 2013,115.15944,-8.84622
Wed Aug 14 12:32:51 +0000 2013,106.92975,-6.27988
Wed Aug 14 12:32:51 +0000 2013,130.65828228,33.63098628
Wed Aug 14 12:32:51 +0000 2013,-3.8659285,43.3198257
Wed Aug 14 12:32:53 +0000 2013,-57.5158109,-25.3468597
Wed Aug 14 12:32:54 +0000 2013,50.1709295,26.30595893
Wed Aug 14 12:32:55 +0000 2013,101.7369,3.25795
Wed Aug 14 12:32:55 +0000 2013,103.57492025,1.62682022
Wed Aug 14 12:32:56 +0000 2013,-58.16089528,-26.18768421
Wed Aug 14 12:32:56 +0000 2013,121.67334057,13.97060339
Wed Aug 14 12:32:59 +0000 2013,-73.22161921,41.26197079
Wed Aug 14 12:32:59 +0000 2013,-1.57871733,53.81931567
Wed Aug 14 12:32:59 +0000 2013,101.5904989,3.0544533
Wed Aug 14 12:33:00 +0000 2013,-75.17114689,39.9305643
Wed Aug 14 12:33:00 +0000 2013,34.5133874,45.8617865
Wed Aug 14 12:33:03 +0000 2013,107.58741,-6.92817
Wed Aug 14 12:33:04 +0000 2013,34.43410364,36.67485149
Wed Aug 14 12:33:05 +0000 2013,-2.61791378,51.49431661
Wed Aug 14 12:33:05 +0000 2013,2.4649495,48.9335591
Wed Aug 14 12:33:06 +0000 2013,8.57665616,45.36222432
Wed Aug 14 12:33:07 +0000 2013,5.44856,43.91622
Wed Aug 14 12:33:08 +0000 2013,44.98126511,53.21391954
Wed Aug 14 12:33:08 +0000 2013,105.58496552,-5.7184826
Wed Aug 14 12:33:08 +0000 2013,140.4744458,37.7082157
